equipment_id,hotel_id,equipment_type,location,exact_location,install_year,manufacturer,condition,hotel_name,city,province,star_rating,rooms,hotel_type,record_id,last_service_date,service_interval_months,months_since_service,fault_count,technician,service_cost_LKR,next_service_date,equipment_age_years,risk_level,usage_level,daily_exposure_hours,humidity_level,temperature_avg_c,coastal_exposure,power_fluctuation_level,backup_power_available,technician_experience_years,service_quality_score,certification_status,last_audit_score,activated_before,activation_count,last_activation_year,floor_level,near_emergency_exit
FE009639,H0012,Fire Alarm,Security Room,Floor 1 – Corridor 3,2015,Bosch,Good,Heritance Cove Matale,Matale,Central,4,152,City Hotel,M009639,12/10/2025,6,0,1,SL FireTech,7650,6/10/2026,10,Medium,Medium,7,Medium,24,No,High,Yes,6,4,Valid,77,Yes,5,2024,1,Yes
FE009640,H0151,Fire Alarm,Corridor,Floor 2 – Corridor 2,2020,Bosch,Good,Jetwing Heights Ratnapura,Ratnapura,Sabaragamuwa,5,275,Hill Country,M009640,7/10/2025,12,5,0,SL FireTech,6300,7/10/2026,5,Low,Low,4,Medium,28,No,Medium,Yes,12,5,Valid,94,No,0,,2,Yes
FE009641,H0064,Fire Extinguisher,Corridor,Kitchen 2 (Floor 6),2020,ABC Lanka,Good,Aitken Resort Anuradhapura,Anuradhapura,North Central,5,188,City Hotel,M009641,11/6/2025,6,1,0,Tyco Lanka,3700,5/7/2026,5,Low,Medium,7,Medium,27,No,High,Yes,11,5,Valid,93,No,0,,6,No
FE009642,H0211,Fire Alarm,Lobby,Floor 3 – Corridor 4,2023,Local,Good,Jetwing Heights Kegalle,Kegalle,Sabaragamuwa,4,214,Eco Lodge,M009642,8/11/2025,12,4,0,City Fire,7300,8/11/2026,2,Low,Medium,7,Medium,26,No,Medium,Yes,13,3,Valid,93,No,0,,3,No
FE009643,H0157,Fire Alarm,Conference Hall,Floor 2 – Corridor 3,2016,Siemens,Fair,Cinnamon Resort Matara,Matara,Southern,4,291,Resort,M009643,5/16/2025,6,6,0,Lanka Safety,7150,11/14/2025,9,Low,Medium,7,High,29,Yes,Medium,Yes,1,4,Valid,94,No,0,,2,Yes
FE009644,H0236,Hose Reel,Car Park,Car Park – Section B,2021,Tyco,Good,Pearl Villa Negombo,Negombo,Western,3,158,Resort,M009644,9/10/2025,12,3,0,City Fire,5300,9/10/2026,4,Low,Low,4,Medium,29,Yes,Medium,No,4,5,Valid,99,No,0,,0,Yes
FE009645,H0146,Emergency Light,Exit Route,Floor 4 – Corridor 1,2024,Philips,Fair,Hilltop Bay Kilinochchi,Kilinochchi,Northern,3,166,Boutique,M009645,10/12/2025,6,2,0,City Fire,2900,4/12/2026,1,Low,Medium,7,Low,32,No,Low,No,3,3,Valid,93,No,0,,4,Yes
FE009646,H0210,Fire Extinguisher,Kitchen,Kitchen 4 (Floor 13),2012,Local,Good,Heritance Sands Ratnapura,Ratnapura,Sabaragamuwa,3,351,City Hotel,M009646,11/13/2025,12,0,0,FirePro SL,2750,11/13/2026,13,Medium,Medium,7,Low,26,No,Medium,No,5,4,Valid,85,No,0,,13,No
FE009647,H0165,Emergency Light,Staircase,Floor 7 – Corridor 1,2025,Philips,Fair,Heritance Resort Anuradhapura,Anuradhapura,North Central,3,177,Hill Country,M009647,9/10/2025,6,3,0,FirePro SL,2550,3/11/2026,0,Low,High,18,Low,27,No,Medium,No,7,4,Valid,97,No,0,,7,No
FE009648,H0086,Sprinkler,Kitchen,Storage – Zone 3,2018,Tyco,Good,Lanka Sands Monaragala,Monaragala,Uva,5,229,Boutique,M009648,8/16/2025,12,3,0,Tyco Lanka,8500,8/16/2026,7,Low,Medium,7,Medium,27,No,Medium,Yes,12,4,Valid,91,No,0,,0,No
FE009649,H0135,Fire Extinguisher,Laundry,Boiler Room 2 (Floor 3),2019,Local,Fair,Jetwing Grand Jaffna,Jaffna,Northern,3,64,Beach Hotel,M009649,5/14/2025,12,6,0,SL FireTech,3400,5/14/2026,6,Low,Medium,7,Medium,26,No,High,No,3,5,Valid,96,No,0,,3,Yes
FE009650,H0235,Smoke Detector,Guest Floor,Floor 6 – Corridor 4,2018,Siemens,Good,Pearl Cove Matale,Matale,Central,4,308,Resort,M009650,10/8/2025,12,2,1,SL FireTech,3950,10/8/2026,7,Low,Low,4,Medium,20,No,High,Yes,1,3,Valid,85,Yes,3,2019,6,No
FE009651,H0120,Hose Reel,Car Park,Service Area – Section C,2019,Local,Fair,Araliya Sands Galle,Galle,Southern,3,165,Resort,M009651,3/15/2025,12,8,0,SL FireTech,5000,3/15/2026,6,Low,Low,4,Medium,27,Yes,Low,No,11,3,Valid,93,No,0,,0,No
FE009652,H0165,Sprinkler,Restaurant,Storage – Zone 1,2021,Tyco,Good,Heritance Resort Anuradhapura,Anuradhapura,North Central,3,177,Hill Country,M009652,12/21/2024,12,11,0,Tyco Lanka,7350,12/21/2025,4,Low,Low,4,Low,32,No,High,No,11,5,Valid,91,No,0,,0,No
FE009653,H0249,Emergency Light,Exit Route,Floor 2 – Corridor 2,2013,Philips,Good,Hilltop Grand Hambantota,Hambantota,Southern,4,285,Boutique,M009653,9/18/2025,3,2,0,Lanka Safety,3200,12/18/2025,12,Medium,Low,4,High,26,Yes,High,Yes,9,4,Valid,80,No,0,,2,No
FE009654,H0124,Sprinkler,Kitchen,Banquet Hall – Zone 3,2005,Local,Fair,Hilltop Sands Kilinochchi,Kilinochchi,Northern,3,35,Business Hotel,M009654,8/18/2025,12,3,0,SafetyOne Services,6800,8/18/2026,20,High,Low,4,Low,30,No,High,No,6,4,Valid,72,No,0,,0,No
FE009655,H0140,Fire Extinguisher,Laundry,Laundry 3 (Floor 5),2025,Local,Fair,Aitken Resort Monaragala,Monaragala,Uva,5,186,Resort,M009655,4/14/2025,12,7,0,SafetyOne Services,3900,4/14/2026,0,Low,Medium,7,Medium,28,No,Low,Yes,6,5,Valid,97,No,0,,5,No
FE009656,H0122,Fire Extinguisher,Boiler Room,Laundry 1 (Floor 2),2015,SafetyOne,Fair,Lanka Resort Jaffna,Jaffna,Northern,3,65,Business Hotel,M009656,5/13/2024,12,18,0,FirePro SL,3050,5/13/2025,10,Medium,Medium,7,Medium,29,No,Low,No,4,4,Expired,88,No,0,,2,No
FE009657,H0127,Smoke Detector,Corridor,Floor 3 – Corridor 4,2022,Bosch,Good,Lanka Retreat Trincomalee,Trincomalee,Eastern,4,120,Eco Lodge,M009657,7/16/2025,12,4,0,City Fire,4500,7/16/2026,3,Low,High,18,High,26,Yes,Medium,Yes,11,4,Valid,94,No,0,,3,No
FE009658,H0091,Fire Alarm,Security Room,Floor 4 – Corridor 2,2025,Siemens,Good,Lanka Sands Polonnaruwa,Polonnaruwa,North Central,4,185,Beach Hotel,M009658,9/5/2025,6,3,0,Lanka Safety,6100,3/6/2026,0,Low,Low,4,Low,32,No,Medium,Yes,1,4,Valid,98,No,0,,4,No
FE009659,H0141,Fire Alarm,Corridor,Floor 3 – Corridor 1,2024,Honeywell,Good,Hilltop Palace Badulla,Badulla,Uva,4,193,Beach Hotel,M009659,5/15/2025,12,6,0,City Fire,6200,5/15/2026,1,Low,Medium,7,Medium,27,No,High,Yes,12,5,Valid,93,No,0,,3,Yes
FE009660,H0197,Smoke Detector,Corridor,Floor 1 – Corridor 1,2005,Honeywell,Fair,Serendib Cove Monaragala,Monaragala,Uva,4,126,Resort,M009660,7/3/2025,12,5,1,FirePro SL,3950,7/3/2026,20,High,High,18,Medium,29,No,Low,Yes,9,5,Valid,64,Yes,2,2020,1,Yes
FE009661,H0166,Sprinkler,Storage,Storage – Zone 3,2014,Local,Good,Pearl Resort Batticaloa,Batticaloa,Eastern,3,144,Boutique,M009661,8/19/2025,6,3,2,Tyco Lanka,7750,2/17/2026,11,Medium,Medium,7,Medium,30,Yes,Low,No,10,4,Valid,63,Yes,1,2020,0,No
FE009662,H0147,Smoke Detector,Guest Floor,Floor 4 – Corridor 3,2016,Honeywell,Good,Heritance Heights Ampara,Ampara,Eastern,4,105,Resort,M009662,9/14/2025,6,2,0,City Fire,4550,3/15/2026,9,Low,Low,4,High,32,Yes,Medium,Yes,7,5,Valid,94,No,0,,4,Yes
FE009663,H0128,Emergency Light,Corridor,Floor 7 – Corridor 1,2009,Local,Fair,Ocean Sands Ampara,Ampara,Eastern,5,226,Beach Hotel,M009663,10/10/2025,3,2,2,City Fire,3100,1/9/2026,16,High,Low,4,Medium,29,Yes,Low,Yes,12,4,Valid,47,Yes,5,2023,7,Yes
FE009664,H0038,Fire Alarm,Conference Hall,Floor 1 – Corridor 2,2018,Bosch,Fair,Cinnamon Cove Ratnapura,Ratnapura,Sabaragamuwa,5,142,Business Hotel,M009664,6/18/2025,12,5,0,Lanka Safety,5500,6/18/2026,7,Low,Low,4,Medium,32,No,Low,Yes,10,4,Valid,94,No,0,,1,No
FE009665,H0080,Smoke Detector,Conference Hall,Floor 1 – Corridor 4,2014,Local,Good,Araliya Sands Colombo,Colombo,Western,4,60,Eco Lodge,M009665,6/5/2025,12,6,0,City Fire,3800,6/5/2026,11,Medium,Medium,7,High,31,Yes,Low,Yes,14,5,Valid,84,No,0,,1,Yes
FE009666,H0081,Fire Extinguisher,Restaurant,Restaurant 1 (Floor 7),2019,FirePro SL,Fair,Pearl Villa Monaragala,Monaragala,Uva,4,166,Resort,M009666,10/16/2025,6,1,0,Tyco Lanka,3550,4/16/2026,6,Low,Medium,7,Low,26,No,Low,Yes,7,3,Valid,99,No,0,,7,No
FE009667,H0057,Smoke Detector,Lobby,Floor 4 – Corridor 2,2015,Local,Good,Aitken Resort Hambantota,Hambantota,Southern,4,129,Resort,M009667,11/20/2025,12,0,0,FirePro SL,4250,11/20/2026,10,Medium,Low,4,High,28,Yes,Medium,Yes,11,4,Valid,83,No,0,,4,Yes
FE009668,H0127,Fire Extinguisher,Restaurant,Restaurant 4 (Floor 4),2023,Local,Good,Lanka Retreat Trincomalee,Trincomalee,Eastern,4,120,Eco Lodge,M009668,10/21/2025,6,1,0,Tyco Lanka,3450,4/21/2026,2,Low,Low,4,High,30,Yes,High,Yes,7,4,Valid,94,No,0,,4,No
FE009669,H0070,Smoke Detector,Kitchen,Floor 2 – Corridor 4,2014,Local,Fair,Pearl Cove Puttalam,Puttalam,North Western,3,81,Hill Country,M009669,6/22/2025,6,5,1,City Fire,4850,12/21/2025,11,Medium,Medium,7,Medium,32,No,High,No,7,3,Valid,74,Yes,2,2019,2,Yes
FE009670,H0117,Sprinkler,Conference Hall,Storage – Zone 3,2019,Local,Fair,Pearl Palace Batticaloa,Batticaloa,Eastern,4,177,Resort,M009670,6/19/2025,12,5,1,FirePro SL,9450,6/19/2026,6,Low,High,18,High,30,Yes,Medium,Yes,8,4,Valid,88,Yes,2,2018,0,No
FE009671,H0211,Fire Extinguisher,Corridor,Laundry 3 (Floor 1),2012,FirePro SL,Good,Jetwing Heights Kegalle,Kegalle,Sabaragamuwa,4,214,Eco Lodge,M009671,12/3/2025,6,0,0,Lanka Safety,3250,6/3/2026,13,Medium,Medium,7,Medium,30,No,Medium,Yes,11,4,Valid,80,No,0,,1,No
FE009672,H0035,Hose Reel,Boiler Room,Basement – Section B,2015,FirePro SL,Fair,Cinnamon Bay Polonnaruwa,Polonnaruwa,North Central,3,169,Boutique,M009672,4/17/2025,12,7,0,SL FireTech,4550,4/17/2026,10,Medium,Medium,7,Low,29,No,Medium,No,8,4,Valid,86,No,0,,0,No
FE009673,H0084,Sprinkler,Kitchen,Kitchen – Zone 1,2009,Tyco,Good,Lanka Villa Badulla,Badulla,Uva,5,228,City Hotel,M009673,9/14/2025,12,2,0,Tyco Lanka,8400,9/14/2026,16,Medium,Medium,7,Medium,28,No,High,Yes,3,4,Valid,80,No,0,,0,No
FE009674,H0057,Fire Extinguisher,Laundry,Restaurant 2 (Floor 3),2024,ABC Lanka,Good,Aitken Resort Hambantota,Hambantota,Southern,4,129,Resort,M009674,8/4/2025,12,4,0,FirePro SL,3800,8/4/2026,1,Low,Low,4,High,32,Yes,Medium,Yes,8,4,Valid,90,No,0,,3,Yes
FE009675,H0147,Fire Alarm,Conference Hall,Floor 4 – Corridor 3,2014,Bosch,Good,Heritance Heights Ampara,Ampara,Eastern,4,105,Resort,M009675,5/18/2025,12,6,1,SafetyOne Services,7150,5/18/2026,11,Medium,Medium,7,High,26,Yes,Low,Yes,4,5,Valid,72,Yes,2,2023,4,No
FE009676,H0204,Fire Extinguisher,Kitchen,Restaurant 2 (Floor 5),2011,FirePro SL,Fair,Hilltop Retreat Polonnaruwa,Polonnaruwa,North Central,4,243,City Hotel,M009676,8/15/2025,6,3,2,SL FireTech,3750,2/13/2026,14,High,Medium,7,Medium,26,No,High,Yes,7,4,Valid,49,Yes,2,2021,5,Yes
FE009677,H0015,Emergency Light,Lobby,Floor 5 – Corridor 3,2025,Osram,Fair,Hilltop Retreat Kurunegala,Kurunegala,North Western,5,156,Boutique,M009677,12/15/2025,3,0,0,SL FireTech,2650,3/16/2026,0,Low,High,18,Medium,29,No,High,Yes,5,3,Valid,98,No,0,,5,Yes
FE009678,H0161,Fire Extinguisher,Restaurant,Kitchen 2 (Floor 3),2018,Local,Fair,Hilltop Cove Polonnaruwa,Polonnaruwa,North Central,3,61,City Hotel,M009678,6/23/2025,6,5,0,Tyco Lanka,3250,12/22/2025,7,Low,Low,4,Medium,31,No,Low,No,12,4,Valid,98,No,0,,3,No
FE009679,H0105,Emergency Light,Corridor,Floor 3 – Corridor 3,2023,Philips,Fair,Araliya Bay Polonnaruwa,Polonnaruwa,North Central,4,170,Eco Lodge,M009679,9/21/2025,6,2,0,City Fire,3350,3/22/2026,2,Low,Medium,7,Low,32,No,Medium,Yes,4,3,Valid,90,No,0,,3,No
FE009680,H0105,Fire Extinguisher,Restaurant,Restaurant 3 (Floor 6),2020,SafetyOne,Fair,Araliya Bay Polonnaruwa,Polonnaruwa,North Central,4,170,Eco Lodge,M009680,9/17/2025,6,2,0,SafetyOne Services,3800,3/18/2026,5,Low,Medium,7,Medium,26,No,Medium,Yes,13,2,Valid,92,No,0,,6,No
FE009681,H0141,Fire Extinguisher,Laundry,Restaurant 1 (Floor 1),2011,SafetyOne,Good,Hilltop Palace Badulla,Badulla,Uva,4,193,Beach Hotel,M009681,6/5/2025,6,6,1,SafetyOne Services,3650,12/4/2025,14,Medium,Medium,7,Medium,26,No,Low,Yes,4,5,Valid,70,Yes,3,2018,1,Yes
FE009682,H0117,Hose Reel,Car Park,Basement – Section A,2017,Tyco,Fair,Pearl Palace Batticaloa,Batticaloa,Eastern,4,177,Resort,M009682,11/7/2025,6,1,0,FirePro SL,4550,5/8/2026,8,Low,Low,4,High,28,Yes,Medium,Yes,6,2,Valid,90,No,0,,0,No
FE009683,H0138,Hose Reel,Basement,Basement – Section A,2020,Tyco,Fair,Pearl Heights Polonnaruwa,Polonnaruwa,North Central,3,100,Beach Hotel,M009683,8/19/2025,12,3,0,FirePro SL,4450,8/19/2026,5,Low,Medium,7,Low,29,No,Medium,No,2,3,Valid,98,No,0,,0,No
FE009684,H0056,Fire Extinguisher,Restaurant,Restaurant 2 (Floor 6),2022,ABC Lanka,Good,Ocean Heights Matale,Matale,Central,3,175,Beach Hotel,M009684,9/8/2025,6,3,0,SL FireTech,3450,3/9/2026,3,Low,High,18,Low,19,No,High,No,13,4,Valid,91,No,0,,6,No
FE009685,H0194,Smoke Detector,Conference Hall,Floor 3 – Corridor 4,2019,Bosch,Fair,Aitken Resort Hambantota,Hambantota,Southern,3,45,Hill Country,M009685,11/17/2025,12,0,1,SafetyOne Services,3900,11/17/2026,6,Low,Medium,7,High,30,Yes,High,No,5,4,Valid,80,Yes,2,2019,3,Yes
FE009686,H0155,Hose Reel,Car Park,Service Area – Section A,2018,Local,Good,Ocean Villa Ampara,Ampara,Eastern,5,277,Resort,M009686,9/5/2025,12,3,2,FirePro SL,6600,9/5/2026,7,Medium,Medium,7,Medium,26,Yes,Low,Yes,8,4,Valid,65,Yes,1,2020,0,No
FE009687,H0036,Smoke Detector,Corridor,Floor 4 – Corridor 4,2012,Siemens,Good,Araliya Villa Kandy,Kandy,Central,4,106,City Hotel,M009687,12/10/2025,6,0,1,SL FireTech,4900,6/10/2026,13,Medium,Low,4,Medium,19,No,Medium,Yes,2,4,Valid,71,Yes,3,2020,4,No
FE009688,H0186,Smoke Detector,Guest Floor,Floor 6 – Corridor 2,2016,Bosch,Fair,Jetwing Sands Matara,Matara,Southern,4,222,Hill Country,M009688,6/10/2025,6,6,0,City Fire,4950,12/9/2025,9,Medium,Low,4,Medium,31,Yes,High,Yes,5,3,Valid,84,No,0,,6,Yes
FE009689,H0013,Smoke Detector,Kitchen,Floor 6 – Corridor 2,2018,Local,Good,Lanka Villa Polonnaruwa,Polonnaruwa,North Central,4,194,Hill Country,M009689,11/14/2025,6,0,0,Tyco Lanka,3700,5/15/2026,7,Low,Medium,7,Low,28,No,Medium,Yes,7,4,Valid,92,No,0,,6,No
FE009690,H0162,Fire Alarm,Security Room,Floor 9 – Corridor 4,2020,Siemens,Good,Jetwing Retreat Jaffna,Jaffna,Northern,5,307,Eco Lodge,M009690,8/14/2025,12,3,0,SafetyOne Services,6900,8/14/2026,5,Low,High,18,Medium,28,No,Medium,Yes,5,3,Valid,99,No,0,,9,Yes
FE009691,H0131,Emergency Light,Corridor,Floor 3 – Corridor 2,2015,Local,Good,Jetwing Resort Hambantota,Hambantota,Southern,3,26,Resort,M009691,12/6/2025,3,0,0,City Fire,2500,3/7/2026,10,Medium,High,18,Medium,32,Yes,Low,No,10,4,Valid,84,No,0,,3,No
FE009692,H0023,Sprinkler,Conference Hall,Banquet Hall – Zone 1,2019,Local,Good,Aitken Cove Matale,Matale,Central,4,184,City Hotel,M009692,11/5/2025,6,1,1,FirePro SL,9850,5/6/2026,6,Low,Medium,7,Medium,20,No,High,Yes,9,4,Valid,87,Yes,4,2023,0,Yes
FE009693,H0015,Fire Extinguisher,Boiler Room,Kitchen 1 (Floor 5),2019,Local,Fair,Hilltop Retreat Kurunegala,Kurunegala,North Western,5,156,Boutique,M009693,6/3/2025,6,6,0,Lanka Safety,2950,12/2/2025,6,Low,Medium,7,Medium,31,No,Medium,Yes,9,4,Valid,95,No,0,,5,No
FE009694,H0055,Smoke Detector,Corridor,Floor 5 – Corridor 4,2018,Honeywell,Fair,Hilltop Heights Mannar,Mannar,Northern,5,321,Hill Country,M009694,2/4/2025,6,10,0,FirePro SL,4500,8/5/2025,7,Low,High,18,Medium,27,No,Low,Yes,8,3,Expired,97,No,0,,5,No
FE009695,H0071,Fire Alarm,Corridor,Floor 1 – Corridor 4,2005,Local,Good,Cinnamon Retreat Batticaloa,Batticaloa,Eastern,3,141,Hill Country,M009695,12/6/2024,12,12,1,SafetyOne Services,7200,12/6/2025,20,High,Medium,7,High,30,Yes,High,No,14,4,Valid,60,Yes,3,2024,1,No
FE009696,H0173,Sprinkler,Kitchen,Kitchen – Zone 2,2020,Tyco,Fair,Araliya Inn Kurunegala,Kurunegala,North Western,3,115,Boutique,M009696,7/20/2025,12,4,0,Tyco Lanka,8650,7/20/2026,5,Low,Medium,7,Low,27,No,High,No,9,5,Valid,93,No,0,,0,No
FE009697,H0026,Fire Alarm,Corridor,Floor 3 – Corridor 4,2019,Local,Good,Hilltop Bay Kandy,Kandy,Central,5,266,Resort,M009697,7/9/2025,12,5,0,SafetyOne Services,6050,7/9/2026,6,Low,Low,4,Medium,20,No,Medium,Yes,2,4,Valid,93,No,0,,3,No
FE009698,H0190,Sprinkler,Kitchen,Banquet Hall – Zone 3,2018,Tyco,Good,Araliya Inn Badulla,Badulla,Uva,5,169,City Hotel,M009698,11/10/2025,12,1,0,SafetyOne Services,9100,11/10/2026,7,Low,Medium,7,Low,32,No,High,Yes,3,3,Valid,99,No,0,,0,Yes
FE009699,H0172,Sprinkler,Kitchen,Storage – Zone 3,2019,Local,Good,Hilltop Heights Kalutara,Kalutara,Western,5,211,Beach Hotel,M009699,12/8/2025,6,0,1,City Fire,8600,6/8/2026,6,Medium,Medium,7,High,31,Yes,Medium,Yes,4,5,Valid,79,Yes,2,2021,0,No
FE009700,H0239,Emergency Light,Lobby,Floor 1 – Corridor 4,2013,Philips,Good,Serendib Palace Badulla,Badulla,Uva,5,220,Resort,M009700,12/15/2025,3,0,0,FirePro SL,3000,3/16/2026,12,Medium,High,18,Medium,27,No,Medium,Yes,5,3,Valid,82,No,0,,1,No
FE009701,H0047,Fire Alarm,Conference Hall,Floor 1 – Corridor 1,2016,Honeywell,Good,Aitken Villa Kegalle,Kegalle,Sabaragamuwa,4,152,Beach Hotel,M009701,9/8/2025,12,3,0,Lanka Safety,5250,9/8/2026,9,Low,High,18,Medium,30,No,Medium,Yes,10,5,Valid,97,No,0,,1,No
FE009702,H0055,Smoke Detector,Guest Floor,Floor 8 – Corridor 1,2020,Siemens,Fair,Hilltop Heights Mannar,Mannar,Northern,5,321,Hill Country,M009702,8/14/2024,12,15,0,Lanka Safety,5050,8/14/2025,5,Low,Low,4,Medium,27,No,High,Yes,12,2,Expired,99,No,0,,8,No
FE009703,H0100,Emergency Light,Corridor,Floor 5 – Corridor 3,2012,Osram,Fair,Jetwing Grand Kurunegala,Kurunegala,North Western,5,245,Business Hotel,M009703,9/11/2025,3,3,1,City Fire,3200,12/11/2025,13,Medium,Medium,7,Low,32,No,Medium,Yes,2,4,Valid,78,Yes,1,2022,5,Yes
FE009704,H0019,Fire Extinguisher,Boiler Room,Kitchen 1 (Floor 5),2019,ABC Lanka,Good,Ocean Retreat Anuradhapura,Anuradhapura,North Central,4,125,Resort,M009704,10/3/2025,12,2,1,Tyco Lanka,3750,10/3/2026,6,Medium,High,18,Medium,30,No,Medium,Yes,13,5,Valid,77,Yes,4,2024,5,No
FE009705,H0163,Smoke Detector,Conference Hall,Floor 6 – Corridor 4,2013,Honeywell,Good,Heritance Heights Nuwara Eliya,Nuwara Eliya,Central,5,329,City Hotel,M009705,6/5/2025,6,6,0,SL FireTech,4950,12/4/2025,12,Medium,Medium,7,Medium,22,No,Low,Yes,11,5,Valid,88,No,0,,6,Yes
FE009706,H0215,Emergency Light,Exit Route,Floor 3 – Corridor 3,2020,Osram,Good,Hilltop Palace Polonnaruwa,Polonnaruwa,North Central,3,101,Beach Hotel,M009706,6/3/2025,6,6,0,Tyco Lanka,3000,12/2/2025,5,Low,Low,4,Low,31,No,Low,No,10,5,Valid,99,No,0,,3,No
FE009707,H0173,Smoke Detector,Guest Floor,Floor 4 – Corridor 3,2014,Siemens,Good,Araliya Inn Kurunegala,Kurunegala,North Western,3,115,Boutique,M009707,8/7/2025,12,4,1,Lanka Safety,5300,8/7/2026,11,Medium,Low,4,Medium,31,No,Medium,No,4,3,Valid,78,Yes,5,2022,4,Yes
FE009708,H0002,Fire Extinguisher,Corridor,Laundry 2 (Floor 4),2011,ABC Lanka,Good,Pearl Retreat Ratnapura,Ratnapura,Sabaragamuwa,3,111,City Hotel,M009708,12/2/2025,6,0,0,Tyco Lanka,3100,6/2/2026,14,Medium,Medium,7,Medium,26,No,High,No,14,3,Valid,82,No,0,,4,No
FE009709,H0180,Emergency Light,Staircase,Floor 13 – Corridor 1,2022,Osram,Good,Aitken Inn Monaragala,Monaragala,Uva,4,343,Boutique,M009709,10/21/2025,6,1,0,SafetyOne Services,2950,4/21/2026,3,Low,Medium,7,Medium,30,No,Medium,Yes,4,4,Valid,93,No,0,,13,No
FE009710,H0040,Fire Extinguisher,Kitchen,Kitchen 3 (Floor 2),2023,FirePro SL,Fair,Ocean Grand Colombo,Colombo,Western,5,271,Beach Hotel,M009710,3/14/2025,12,8,0,SafetyOne Services,3550,3/14/2026,2,Low,Medium,7,High,31,Yes,Medium,Yes,5,4,Valid,92,No,0,,2,No
FE009711,H0122,Sprinkler,Conference Hall,Storage – Zone 1,2017,Local,Good,Lanka Resort Jaffna,Jaffna,Northern,3,65,Business Hotel,M009711,9/9/2025,12,3,0,Lanka Safety,7550,9/9/2026,8,Low,Low,4,Low,29,No,Medium,No,6,4,Valid,94,No,0,,0,No
FE009712,H0124,Sprinkler,Conference Hall,Storage – Zone 3,2016,Tyco,Good,Hilltop Sands Kilinochchi,Kilinochchi,Northern,3,35,Business Hotel,M009712,8/13/2025,12,3,0,FirePro SL,8400,8/13/2026,9,Low,High,18,Low,32,No,Medium,No,1,3,Valid,98,No,0,,0,Yes
FE009713,H0108,Fire Extinguisher,Boiler Room,Kitchen 2 (Floor 4),2022,FirePro SL,Fair,Ocean Sands Kurunegala,Kurunegala,North Western,3,130,Business Hotel,M009713,11/22/2025,6,0,0,Lanka Safety,3200,5/23/2026,3,Low,Low,4,Low,29,No,High,No,13,5,Valid,92,No,0,,4,No
FE009714,H0111,Fire Extinguisher,Boiler Room,Laundry 3 (Floor 2),2017,Local,Good,Araliya Bay Kilinochchi,Kilinochchi,Northern,3,20,Resort,M009714,12/12/2025,6,0,0,SL FireTech,3050,6/12/2026,8,Medium,Low,4,Low,27,No,High,No,14,4,Valid,85,No,0,,2,No
FE009715,H0213,Fire Alarm,Conference Hall,Floor 1 – Corridor 4,2021,Siemens,Good,Serendib Grand Kilinochchi,Kilinochchi,Northern,3,177,City Hotel,M009715,10/8/2025,6,2,0,SafetyOne Services,6250,4/8/2026,4,Low,Medium,7,Low,29,No,Low,No,6,4,Valid,93,No,0,,1,Yes
FE009716,H0112,Fire Extinguisher,Corridor,Laundry 1 (Floor 5),2020,SafetyOne,Fair,Serendib Grand Monaragala,Monaragala,Uva,4,178,Beach Hotel,M009716,6/14/2025,6,5,0,City Fire,3550,12/13/2025,5,Low,Medium,7,Medium,30,No,High,Yes,13,4,Valid,90,No,0,,5,Yes
FE009717,H0124,Fire Extinguisher,Boiler Room,Boiler Room 1 (Floor 1),2014,FirePro SL,Good,Hilltop Sands Kilinochchi,Kilinochchi,Northern,3,35,Business Hotel,M009717,7/9/2025,6,5,0,City Fire,3750,1/7/2026,11,Medium,Low,4,Medium,26,No,Medium,No,9,4,Valid,87,No,0,,1,No
FE009718,H0077,Fire Extinguisher,Laundry,Kitchen 4 (Floor 2),2011,Local,Fair,Hilltop Sands Puttalam,Puttalam,North Western,4,185,Resort,M009718,10/3/2025,12,2,0,City Fire,3100,10/3/2026,14,Medium,Low,4,Medium,30,No,High,Yes,3,4,Valid,82,No,0,,2,No
FE009719,H0115,Sprinkler,Restaurant,Kitchen – Zone 2,2009,Local,Good,Lanka Villa Polonnaruwa,Polonnaruwa,North Central,4,168,Boutique,M009719,6/23/2025,6,5,0,SafetyOne Services,8050,12/22/2025,16,Medium,Low,4,Low,28,No,High,Yes,2,4,Valid,87,No,0,,0,No
FE009720,H0185,Hose Reel,Car Park,Basement – Section B,2019,Tyco,Good,Serendib Cove Polonnaruwa,Polonnaruwa,North Central,4,166,Boutique,M009720,4/3/2025,12,8,0,City Fire,6050,4/3/2026,6,Low,Medium,7,Low,27,No,Medium,Yes,12,3,Valid,94,No,0,,0,No
FE009721,H0150,Fire Alarm,Conference Hall,Floor 5 – Corridor 4,2011,Siemens,Good,Araliya Sands Monaragala,Monaragala,Uva,4,197,Resort,M009721,12/10/2025,6,0,2,SL FireTech,7250,6/10/2026,14,Medium,High,18,Medium,31,No,Medium,Yes,8,3,Valid,67,Yes,2,2019,5,No
FE009722,H0038,Fire Extinguisher,Kitchen,Laundry 1 (Floor 3),2015,FirePro SL,Good,Cinnamon Cove Ratnapura,Ratnapura,Sabaragamuwa,5,142,Business Hotel,M009722,10/11/2025,6,2,0,Lanka Safety,3600,4/11/2026,10,Medium,Medium,7,Medium,26,No,High,Yes,2,4,Valid,80,No,0,,3,Yes
